ID,GroupID,OccurrenceTime,AlarmTextID,CurValue,ResetTime,VariableValue,Operator,Conditions
81723,2,2021-12-10 12:21:49,32,On,2021-12-10 12:21:58,,,On
81724,2,2021-12-10 12:21:50,33,On,2021-12-10 12:21:59,,,On
81725,2,2021-12-10 12:22:08,35,On,2021-12-10 12:22:24,,,On
81726,2,2021-12-10 12:22:31,31,On,2021-12-10 12:22:52,,,On
81727,2,2021-12-10 12:23:07,35,On,2021-12-10 12:23:56,,,On
81728,0,2021-12-10 12:24:04,0,On,2021-12-10 12:24:09,,,On
81729,1,2021-12-10 12:24:11,36,Off,2021-12-10 12:24:11,,,Off
81730,2,2021-12-10 13:17:59,31,On,2021-12-10 13:17:59,,,On
81731,0,2021-12-10 13:28:46,0,On,,,,On
81732,1,2021-12-10 18:17:50,2,Off,2021-12-10 19:09:19,,,Off
81733,1,2021-12-10 18:17:50,4,Off,2021-12-10 19:11:40,,,Off
81734,2,2021-12-10 18:17:50,9,Off,2021-12-10 19:11:40,,,Off
81735,2,2021-12-10 18:17:50,7,Off,,,,Off
81736,2,2021-12-10 18:17:50,30,Off,2021-12-10 19:14:48,,,Off
81737,1,2021-12-10 18:18:14,36,Off,2021-12-10 18:18:15,,,Off
81738,1,2021-12-10 18:18:17,36,Off,2021-12-10 18:18:17,,,Off
81739,1,2021-12-10 19:09:19,1,On,2021-12-10 19:09:53,,,On
81740,1,2021-12-10 19:09:24,5,On,2021-12-10 19:09:42,,,On
81741,0,2021-12-10 19:09:42,0,On,2021-12-10 19:09:44,,,On
81742,1,2021-12-10 19:09:44,36,Off,2021-12-10 19:09:44,,,Off
81743,1,2021-12-10 19:09:53,2,Off,2021-12-10 19:10:53,,,Off
81744,2,2021-12-10 19:09:55,33,On,2021-12-10 19:10:05,,,On
81745,2,2021-12-10 19:10:42,32,On,2021-12-10 19:10:51,,,On
81746,1,2021-12-10 19:10:53,1,On,2021-12-11 00:12:58,,,On
81747,1,2021-12-10 19:10:56,5,On,2021-12-10 22:56:40,,,On
81748,1,2021-12-10 19:11:40,3,On,2021-12-10 22:56:40,,,On
81749,2,2021-12-10 19:11:40,8,On,2021-12-10 22:56:41,,,On
81750,2,2021-12-10 19:11:48,35,On,2021-12-10 22:56:41,,,On
81751,2,2021-12-10 19:14:48,29,On,2021-12-10 21:11:42,,,On
81752,2,2021-12-10 21:11:42,30,Off,2021-12-10 21:14:47,,,Off
81753,2,2021-12-10 21:14:47,29,On,2021-12-10 22:39:55,,,On
81754,2,2021-12-10 22:39:55,30,Off,2021-12-10 22:42:17,,,Off
81755,2,2021-12-10 22:39:55,27,On,2021-12-10 22:39:59,,,On
81756,2,2021-12-10 22:42:17,29,On,2021-12-10 22:47:10,,,On
81757,2,2021-12-10 22:47:10,30,Off,2021-12-10 22:50:54,,,Off
81758,2,2021-12-10 22:47:10,27,On,2021-12-10 22:47:13,,,On
81759,2,2021-12-10 22:50:54,29,On,2021-12-10 22:54:29,,,On
81760,2,2021-12-10 22:54:29,30,Off,2021-12-10 22:56:39,,,Off
81761,2,2021-12-10 22:56:39,29,On,2021-12-10 22:56:40,,,On
81762,1,2021-12-10 22:56:40,4,Off,2021-12-10 22:59:45,,,Off
81763,0,2021-12-10 22:56:40,0,On,2021-12-10 22:56:42,,,On
81764,2,2021-12-10 22:56:40,30,Off,2021-12-10 23:02:52,,,Off
81765,2,2021-12-10 22:56:41,9,Off,2021-12-10 22:59:45,,,Off
81766,1,2021-12-10 22:59:00,5,On,2021-12-11 00:04:52,,,On
81767,1,2021-12-10 22:59:45,3,On,2021-12-11 00:04:52,,,On
81768,2,2021-12-10 22:59:45,8,On,2021-12-10 23:52:53,,,On
81769,2,2021-12-10 22:59:53,35,On,2021-12-11 00:02:52,,,On
81770,2,2021-12-10 23:02:52,29,On,2021-12-10 23:15:24,,,On
81771,2,2021-12-10 23:15:24,30,Off,2021-12-10 23:17:46,,,Off
81772,2,2021-12-10 23:15:24,27,On,2021-12-10 23:15:29,,,On
81773,2,2021-12-10 23:15:38,27,On,2021-12-10 23:15:45,,,On
81774,2,2021-12-10 23:17:46,29,On,2021-12-10 23:17:53,,,On
81775,2,2021-12-10 23:17:53,30,Off,2021-12-10 23:17:56,,,Off
81776,2,2021-12-10 23:17:56,29,On,2021-12-10 23:52:52,,,On
81777,2,2021-12-10 23:52:52,30,Off,,,,Off
81778,1,2021-12-10 23:52:52,38,On,2021-12-11 00:04:52,,,On
81779,2,2021-12-10 23:52:53,9,Off,,,,Off
81780,2,2021-12-11 00:02:52,39,On,,,,On
81781,1,2021-12-11 00:04:52,4,Off,,,,Off
81782,1,2021-12-11 00:12:58,2,Off,2021-12-11 00:17:07,,,Off
81783,1,2021-12-11 00:17:07,1,On,,,,On
81784,1,2021-12-11 06:24:20,1,On,2021-12-11 06:24:32,,,On
81785,1,2021-12-11 06:24:20,4,Off,2021-12-11 06:31:46,,,Off
81786,2,2021-12-11 06:24:20,7,Off,,,,Off
81787,2,2021-12-11 06:24:20,9,Off,2021-12-11 06:31:47,,,Off
81788,2,2021-12-11 06:24:20,30,Off,2021-12-11 06:34:54,,,Off
81789,1,2021-12-11 06:24:30,36,Off,2021-12-11 06:24:30,,,Off
81790,1,2021-12-11 06:24:32,2,Off,2021-12-11 06:31:01,,,Off
81791,2,2021-12-11 06:24:35,32,On,2021-12-11 06:24:37,,,On
81792,2,2021-12-11 06:24:42,31,On,2021-12-11 06:24:42,,,On
81793,2,2021-12-11 06:24:58,35,On,2021-12-11 06:25:14,,,On
81794,2,2021-12-11 06:30:10,32,On,2021-12-11 06:30:15,,,On
81795,2,2021-12-11 06:30:16,32,On,2021-12-11 06:30:19,,,On
81796,2,2021-12-11 06:30:22,31,On,2021-12-11 06:30:23,,,On
81797,2,2021-12-11 06:30:29,35,On,2021-12-11 06:30:46,,,On
81798,1,2021-12-11 06:31:01,1,On,2021-12-11 10:31:26,,,On
81799,1,2021-12-11 06:31:02,5,On,2021-12-11 10:30:32,,,On
81800,1,2021-12-11 06:31:46,3,On,2021-12-11 10:30:32,,,On
81801,2,2021-12-11 06:31:47,8,On,2021-12-11 10:30:32,,,On
81802,2,2021-12-11 06:31:55,35,On,2021-12-11 10:30:33,,,On
81803,2,2021-12-11 06:34:54,29,On,2021-12-11 08:31:43,,,On
81804,2,2021-12-11 08:31:43,30,Off,2021-12-11 08:36:43,,,Off
81805,2,2021-12-11 08:36:43,29,On,2021-12-11 10:30:32,,,On
81806,2,2021-12-11 10:30:32,9,Off,2021-12-11 10:32:15,,,Off
81807,2,2021-12-11 10:30:32,30,Off,2021-12-11 10:35:23,,,Off
81808,1,2021-12-11 10:30:32,4,Off,2021-12-11 10:32:15,,,Off
81809,0,2021-12-11 10:30:33,0,On,2021-12-11 10:31:22,,,On
81810,2,2021-12-11 10:31:24,37,Off,2021-12-11 10:31:24,,,Off
81811,1,2021-12-11 10:31:26,2,Off,2021-12-11 10:31:29,,,Off
81812,1,2021-12-11 10:31:29,1,On,2021-12-11 15:18:12,,,On
81813,1,2021-12-11 10:31:31,5,On,2021-12-11 14:32:46,,,On
81814,1,2021-12-11 10:32:15,3,On,2021-12-11 14:32:46,,,On
81815,2,2021-12-11 10:32:15,8,On,2021-12-11 14:20:46,,,On
81816,2,2021-12-11 10:32:23,35,On,2021-12-11 14:30:47,,,On
81817,2,2021-12-11 10:35:23,29,On,2021-12-11 12:32:12,,,On
81818,2,2021-12-11 12:32:12,30,Off,2021-12-11 12:37:11,,,Off
81819,2,2021-12-11 12:37:11,29,On,2021-12-11 14:20:46,,,On
81820,1,2021-12-11 14:20:46,38,On,2021-12-11 14:32:46,,,On
81821,2,2021-12-11 14:20:46,30,Off,,,,Off
81822,2,2021-12-11 14:20:46,9,Off,,,,Off
81823,2,2021-12-11 14:30:47,39,On,,,,On
81824,1,2021-12-11 14:32:46,4,Off,,,,Off
81825,1,2021-12-11 15:18:12,2,Off,2021-12-11 15:21:24,,,Off
81826,2,2021-12-11 15:18:17,31,On,2021-12-11 15:18:27,,,On
81827,2,2021-12-11 15:18:44,33,On,2021-12-11 15:18:48,,,On
81828,2,2021-12-11 15:18:55,32,On,2021-12-11 15:19:00,,,On
81829,2,2021-12-11 15:19:12,35,On,2021-12-11 15:19:20,,,On
81830,1,2021-12-11 15:19:13,28,On,2021-12-11 15:19:13,,,On
81831,2,2021-12-11 15:19:23,33,On,2021-12-11 15:19:27,,,On
81832,2,2021-12-11 15:19:32,32,On,2021-12-11 15:19:35,,,On
81833,2,2021-12-11 15:19:42,35,On,2021-12-11 15:19:48,,,On
81834,2,2021-12-11 15:19:55,31,On,2021-12-11 15:20:01,,,On
81835,1,2021-12-11 15:21:24,1,On,,,,On
81836,2,2021-12-11 15:21:25,37,Off,2021-12-11 15:21:26,,,Off
81837,1,2021-12-11 15:22:01,1,On,,,,On
81838,1,2021-12-11 15:22:01,4,Off,2021-12-11 15:34:42,,,Off
81839,2,2021-12-11 15:22:01,7,Off,,,,Off
81840,2,2021-12-11 15:22:01,9,Off,2021-12-11 15:34:43,,,Off
81841,2,2021-12-11 15:22:01,30,Off,2021-12-11 15:37:50,,,Off
81842,2,2021-12-11 15:31:54,39,On,2021-12-11 15:34:43,,,On
81843,1,2021-12-11 15:33:58,5,On,2021-12-11 17:31:23,,,On
81844,1,2021-12-11 15:34:42,3,On,2021-12-11 17:31:23,,,On
81845,2,2021-12-11 15:34:43,8,On,2021-12-11 17:31:23,,,On
81846,2,2021-12-11 15:34:51,35,On,2021-12-11 17:31:23,,,On
81847,2,2021-12-11 15:37:50,29,On,2021-12-11 16:27:19,,,On
81848,2,2021-12-11 16:27:19,27,On,2021-12-11 16:27:20,,,On
81849,2,2021-12-11 16:27:19,30,Off,2021-12-11 16:29:41,,,Off
81850,2,2021-12-11 16:29:41,29,On,2021-12-11 17:10:40,,,On
81851,2,2021-12-11 17:10:40,27,On,2021-12-11 17:10:53,,,On
81852,2,2021-12-11 17:10:40,30,Off,2021-12-11 17:13:01,,,Off
81853,2,2021-12-11 17:13:01,29,On,2021-12-11 17:31:23,,,On
81854,1,2021-12-11 17:31:23,4,Off,,,,Off
81855,2,2021-12-11 17:31:23,9,Off,,,,Off
81856,0,2021-12-11 17:31:23,0,On,2021-12-11 17:34:06,,,On
81857,2,2021-12-11 17:31:23,30,Off,,,,Off
81858,1,2021-12-11 17:34:06,36,Off,2021-12-11 17:34:06,,,Off
81859,1,2021-12-11 17:34:41,1,On,,,,On
81860,1,2021-12-11 17:34:41,4,Off,2021-12-11 17:35:27,,,Off
81861,2,2021-12-11 17:34:41,7,Off,,,,Off
81862,2,2021-12-11 17:34:41,9,Off,2021-12-11 17:35:27,,,Off
81863,2,2021-12-11 17:34:41,30,Off,2021-12-11 17:38:35,,,Off
81864,1,2021-12-11 17:34:43,5,On,2021-12-11 23:05:17,,,On
81865,1,2021-12-11 17:35:27,3,On,2021-12-11 23:05:17,,,On
81866,2,2021-12-11 17:35:27,8,On,2021-12-11 23:02:02,,,On
81867,2,2021-12-11 17:35:35,35,On,2021-12-11 23:05:17,,,On
81868,2,2021-12-11 17:38:35,29,On,2021-12-11 17:42:58,,,On
81869,2,2021-12-11 17:42:58,27,On,2021-12-11 17:42:58,,,On
81870,2,2021-12-11 17:42:58,30,Off,2021-12-11 17:45:19,,,Off
81871,2,2021-12-11 17:45:19,29,On,2021-12-11 19:01:56,,,On
81872,2,2021-12-11 19:01:56,30,Off,2021-12-11 19:04:18,,,Off
81873,2,2021-12-11 19:01:56,27,On,2021-12-11 19:01:59,,,On
81874,2,2021-12-11 19:04:18,29,On,2021-12-11 19:08:04,,,On
81875,2,2021-12-11 19:08:04,30,Off,2021-12-11 19:10:25,,,Off
81876,2,2021-12-11 19:08:04,27,On,2021-12-11 19:08:43,,,On
81877,2,2021-12-11 19:10:25,29,On,2021-12-11 19:18:24,,,On
81878,2,2021-12-11 19:18:24,30,Off,2021-12-11 19:20:46,,,Off
81879,2,2021-12-11 19:18:24,27,On,2021-12-11 19:18:25,,,On
81880,2,2021-12-11 19:18:51,27,On,2021-12-11 19:18:53,,,On
81881,2,2021-12-11 19:19:21,27,On,2021-12-11 19:19:22,,,On
81882,2,2021-12-11 19:20:46,29,On,2021-12-11 19:24:18,,,On
81883,2,2021-12-11 19:24:18,27,On,2021-12-11 19:24:25,,,On
81884,2,2021-12-11 19:24:18,30,Off,2021-12-11 19:26:39,,,Off
81885,2,2021-12-11 19:26:39,29,On,2021-12-11 19:30:13,,,On
81886,2,2021-12-11 19:30:13,27,On,2021-12-11 19:30:15,,,On
81887,2,2021-12-11 19:30:13,30,Off,2021-12-11 19:32:34,,,Off
81888,2,2021-12-11 19:30:23,27,On,2021-12-11 19:30:35,,,On
81889,2,2021-12-11 19:30:53,27,On,2021-12-11 19:30:57,,,On
81890,2,2021-12-11 19:32:34,29,On,2021-12-11 19:35:05,,,On
81891,2,2021-12-11 19:35:05,30,Off,2021-12-11 19:40:05,,,Off
81892,2,2021-12-11 19:40:05,29,On,2021-12-11 21:40:05,,,On
81893,2,2021-12-11 21:40:05,30,Off,2021-12-11 21:45:05,,,Off
81894,2,2021-12-11 21:45:05,29,On,2021-12-11 22:17:28,,,On
81895,2,2021-12-11 22:17:28,30,Off,2021-12-11 22:19:50,,,Off
81896,2,2021-12-11 22:17:28,27,On,2021-12-11 22:20:25,,,On
81897,2,2021-12-11 22:19:50,29,On,2021-12-11 22:20:34,,,On
81898,2,2021-12-11 22:20:33,27,On,2021-12-11 22:20:34,,,On
81899,2,2021-12-11 22:20:34,30,Off,2021-12-11 22:22:55,,,Off
81900,2,2021-12-11 22:22:55,29,On,2021-12-11 22:27:15,,,On
81901,2,2021-12-11 22:27:15,27,On,2021-12-11 22:27:16,,,On
81902,2,2021-12-11 22:27:15,30,Off,2021-12-11 22:29:37,,,Off
81903,2,2021-12-11 22:29:37,29,On,2021-12-11 22:53:04,,,On
81904,2,2021-12-11 22:53:04,30,Off,2021-12-11 22:55:25,,,Off
81905,2,2021-12-11 22:53:04,27,On,2021-12-11 22:53:09,,,On
81906,2,2021-12-11 22:53:17,27,On,2021-12-11 22:53:51,,,On
81907,2,2021-12-11 22:54:02,27,On,2021-12-11 22:54:23,,,On
81908,2,2021-12-11 22:55:25,29,On,2021-12-11 23:02:02,,,On
81909,1,2021-12-11 23:02:01,38,On,,,,On
81910,1,2021-12-11 23:02:01,36,Off,2021-12-11 23:02:02,,,Off
81911,2,2021-12-11 23:02:02,9,Off,2021-12-11 23:09:00,,,Off
81912,2,2021-12-11 23:02:02,30,Off,,,,Off
81913,1,2021-12-11 23:05:17,4,Off,2021-12-11 23:09:00,,,Off
81914,0,2021-12-11 23:05:17,0,On,2021-12-11 23:08:13,,,On
81915,1,2021-12-11 23:08:13,36,Off,2021-12-11 23:08:14,,,Off
81916,1,2021-12-11 23:08:16,5,On,2021-12-11 23:10:17,,,On
81917,1,2021-12-11 23:09:00,3,On,2021-12-11 23:10:17,,,On
81918,2,2021-12-11 23:09:00,8,On,2021-12-11 23:10:17,,,On
81919,2,2021-12-11 23:09:08,35,On,2021-12-11 23:10:17,,,On
81920,0,2021-12-11 23:10:17,0,On,2021-12-11 23:10:20,,,On
81921,1,2021-12-11 23:10:17,4,Off,,,,Off
81922,2,2021-12-11 23:10:17,9,Off,,,,Off
81923,1,2021-12-11 23:10:56,1,On,,,,On
81924,1,2021-12-11 23:10:56,4,Off,2021-12-11 23:11:45,,,Off
81925,2,2021-12-11 23:10:56,7,Off,,,,Off
81926,2,2021-12-11 23:10:56,9,Off,2021-12-11 23:11:45,,,Off
81927,2,2021-12-11 23:10:56,30,Off,2021-12-11 23:14:53,,,Off
81928,1,2021-12-11 23:10:56,36,Off,2021-12-11 23:10:56,,,Off
81929,1,2021-12-11 23:11:02,5,On,2021-12-11 23:53:14,,,On
81930,1,2021-12-11 23:11:45,3,On,2021-12-11 23:53:14,,,On
81931,2,2021-12-11 23:11:45,8,On,2021-12-11 23:52:47,,,On
81932,2,2021-12-11 23:11:53,35,On,2021-12-11 23:53:15,,,On
81933,2,2021-12-11 23:14:53,29,On,2021-12-11 23:38:39,,,On
81934,2,2021-12-11 23:38:39,30,Off,2021-12-11 23:41:01,,,Off
81935,2,2021-12-11 23:39:20,27,On,2021-12-11 23:39:54,,,On
81936,2,2021-12-11 23:40:02,27,On,2021-12-11 23:40:04,,,On
81937,2,2021-12-11 23:41:01,29,On,2021-12-11 23:52:47,,,On
81938,1,2021-12-11 23:41:14,38,On,2021-12-11 23:53:14,,,On
81939,1,2021-12-11 23:41:15,36,Off,2021-12-11 23:41:18,,,Off
81940,1,2021-12-11 23:52:44,36,Off,2021-12-11 23:52:45,,,Off
81941,2,2021-12-11 23:52:47,9,Off,,,,Off
81942,2,2021-12-11 23:52:47,30,Off,,,,Off
81943,2,2021-12-11 23:52:47,37,Off,2021-12-11 23:52:48,,,Off
81944,1,2021-12-11 23:53:14,4,Off,,,,Off
81945,2,2021-12-12 00:02:47,39,On,,,,On
81946,1,2021-12-12 06:15:50,1,On,2021-12-12 06:16:32,,,On
81947,1,2021-12-12 06:15:50,4,Off,2021-12-12 06:19:58,,,Off
81948,2,2021-12-12 06:15:50,7,Off,,,,Off
81949,2,2021-12-12 06:15:50,9,Off,2021-12-12 06:19:58,,,Off
81950,2,2021-12-12 06:15:50,30,Off,2021-12-12 06:23:06,,,Off
81951,1,2021-12-12 06:16:30,36,Off,2021-12-12 06:16:31,,,Off
81952,1,2021-12-12 06:16:32,2,Off,2021-12-12 06:19:12,,,Off
81953,2,2021-12-12 06:16:53,32,On,2021-12-12 06:17:05,,,On
81954,2,2021-12-12 06:17:06,31,On,2021-12-12 06:17:07,,,On
81955,2,2021-12-12 06:17:18,35,On,2021-12-12 06:17:42,,,On
81956,2,2021-12-12 06:17:54,32,On,2021-12-12 06:18:06,,,On
81957,2,2021-12-12 06:18:08,31,On,2021-12-12 06:18:09,,,On
81958,2,2021-12-12 06:18:19,35,On,2021-12-12 06:18:35,,,On
81959,2,2021-12-12 06:18:47,33,On,2021-12-12 06:18:48,,,On
81960,2,2021-12-12 06:18:51,31,On,2021-12-12 06:18:52,,,On
81961,2,2021-12-12 06:18:57,32,On,2021-12-12 06:19:07,,,On
81962,1,2021-12-12 06:19:12,1,On,2021-12-12 15:00:20,,,On
81963,1,2021-12-12 06:19:14,5,On,2021-12-12 14:33:58,,,On
81964,1,2021-12-12 06:19:58,3,On,2021-12-12 14:33:58,,,On
81965,2,2021-12-12 06:19:58,8,On,2021-12-12 14:21:58,,,On
81966,2,2021-12-12 06:20:06,35,On,2021-12-12 14:31:58,,,On
81967,2,2021-12-12 06:23:06,29,On,2021-12-12 08:19:44,,,On
81968,2,2021-12-12 08:19:44,30,Off,2021-12-12 08:24:44,,,Off
81969,2,2021-12-12 08:24:44,29,On,2021-12-12 10:24:44,,,On
81970,2,2021-12-12 10:24:44,30,Off,2021-12-12 10:29:44,,,Off
81971,2,2021-12-12 10:29:44,29,On,2021-12-12 11:27:49,,,On
81972,2,2021-12-12 11:27:49,27,On,2021-12-12 11:28:30,,,On
81973,2,2021-12-12 11:27:49,30,Off,2021-12-12 11:30:10,,,Off
81974,2,2021-12-12 11:30:10,29,On,2021-12-12 11:47:14,,,On
81975,2,2021-12-12 11:47:14,27,On,2021-12-12 11:48:52,,,On
81976,2,2021-12-12 11:47:14,30,Off,2021-12-12 11:49:36,,,Off
81977,2,2021-12-12 11:49:36,29,On,2021-12-12 11:53:51,,,On
81978,2,2021-12-12 11:53:51,27,On,2021-12-12 11:53:55,,,On
81979,2,2021-12-12 11:53:51,30,Off,2021-12-12 11:56:13,,,Off
81980,2,2021-12-12 11:56:13,29,On,2021-12-12 12:29:44,,,On
81981,2,2021-12-12 12:29:44,30,Off,2021-12-12 12:34:44,,,Off
81982,2,2021-12-12 12:34:44,29,On,2021-12-12 12:39:08,,,On
81983,2,2021-12-12 12:39:08,27,On,2021-12-12 12:39:14,,,On
81984,2,2021-12-12 12:39:08,30,Off,2021-12-12 12:41:29,,,Off
81985,2,2021-12-12 12:41:29,29,On,2021-12-12 14:21:58,,,On
81986,1,2021-12-12 14:21:58,36,Off,2021-12-12 14:21:58,,,Off
81987,2,2021-12-12 14:21:58,30,Off,2021-12-12 15:43:26,,,Off
81988,1,2021-12-12 14:21:58,38,On,2021-12-12 14:33:58,,,On
81989,2,2021-12-12 14:21:58,9,Off,2021-12-12 15:40:18,,,Off
81990,2,2021-12-12 14:31:58,39,On,2021-12-12 15:40:18,,,On
81991,1,2021-12-12 14:33:58,4,Off,2021-12-12 15:40:18,,,Off
81992,1,2021-12-12 15:00:20,2,Off,2021-12-12 15:02:04,,,Off
81993,2,2021-12-12 15:00:21,31,On,2021-12-12 15:00:35,,,On
81994,2,2021-12-12 15:00:27,33,On,2021-12-12 15:00:32,,,On
81995,2,2021-12-12 15:00:43,35,On,2021-12-12 15:00:46,,,On
81996,2,2021-12-12 15:00:50,32,On,2021-12-12 15:00:56,,,On
81997,2,2021-12-12 15:01:09,33,On,2021-12-12 15:01:15,,,On
81998,2,2021-12-12 15:01:26,35,On,2021-12-12 15:01:49,,,On
81999,2,2021-12-12 15:01:40,31,On,2021-12-12 15:01:45,,,On
82000,1,2021-12-12 15:02:04,1,On,2021-12-12 15:02:12,,,On
82001,1,2021-12-12 15:02:12,2,Off,2021-12-12 15:39:33,,,Off
82002,1,2021-12-12 15:39:33,1,On,,,,On
82003,1,2021-12-12 15:39:34,5,On,2021-12-12 17:06:21,,,On
82004,1,2021-12-12 15:40:18,3,On,2021-12-12 17:06:21,,,On
82005,2,2021-12-12 15:40:18,8,On,2021-12-12 17:03:12,,,On
82006,2,2021-12-12 15:40:26,35,On,2021-12-12 17:06:21,,,On
82007,2,2021-12-12 15:43:26,29,On,2021-12-12 17:03:12,,,On
82008,1,2021-12-12 17:03:12,38,On,,,,On
82009,2,2021-12-12 17:03:12,9,Off,,,,Off
82010,1,2021-12-12 17:03:12,36,Off,2021-12-12 17:03:12,,,Off
82011,2,2021-12-12 17:03:12,30,Off,,,,Off
82012,1,2021-12-12 17:06:21,4,Off,,,,Off
82013,0,2021-12-12 17:06:21,0,On,2021-12-12 17:10:43,,,On
82014,0,2021-12-12 17:10:48,0,On,,,,On
82015,1,2021-12-12 17:11:24,1,On,,,,On
82016,1,2021-12-12 17:11:24,4,Off,2021-12-12 17:12:09,,,Off
82017,2,2021-12-12 17:11:24,7,Off,,,,Off
82018,2,2021-12-12 17:11:24,9,Off,2021-12-12 17:12:09,,,Off
82019,2,2021-12-12 17:11:24,30,Off,2021-12-12 17:15:17,,,Off
82020,1,2021-12-12 17:11:26,5,On,2021-12-12 23:39:44,,,On
82021,1,2021-12-12 17:12:09,3,On,2021-12-12 23:39:44,,,On
82022,2,2021-12-12 17:12:09,8,On,2021-12-12 23:36:04,,,On
82023,2,2021-12-12 17:12:17,35,On,2021-12-12 19:44:46,,,On
82024,2,2021-12-12 17:15:17,29,On,2021-12-12 18:52:56,,,On
82025,2,2021-12-12 18:52:56,27,On,2021-12-12 18:52:59,,,On
82026,2,2021-12-12 18:52:56,30,Off,2021-12-12 18:55:18,,,Off
82027,2,2021-12-12 18:53:08,27,On,2021-12-12 18:53:08,,,On
82028,2,2021-12-12 18:55:18,29,On,2021-12-12 19:10:37,,,On
82029,2,2021-12-12 19:10:37,30,Off,2021-12-12 19:16:48,,,Off
82030,2,2021-12-12 19:10:37,27,On,2021-12-12 19:10:39,,,On
82031,2,2021-12-12 19:10:50,27,On,2021-12-12 19:10:58,,,On
82032,2,2021-12-12 19:11:19,27,On,2021-12-12 19:11:20,,,On
82033,2,2021-12-12 19:11:29,27,On,2021-12-12 19:11:39,,,On
82034,2,2021-12-12 19:16:48,29,On,2021-12-12 19:38:26,,,On
82035,2,2021-12-12 19:38:25,27,On,2021-12-12 19:38:46,,,On
82036,2,2021-12-12 19:38:26,30,Off,2021-12-12 19:40:47,,,Off
82037,2,2021-12-12 19:39:10,27,On,2021-12-12 19:39:11,,,On
82038,2,2021-12-12 19:40:47,29,On,2021-12-12 19:44:46,,,On
82039,2,2021-12-12 19:44:46,30,Off,2021-12-12 19:47:59,,,Off
82040,2,2021-12-12 19:44:50,32,On,2021-12-12 19:44:55,,,On
82041,2,2021-12-12 19:44:50,33,On,2021-12-12 19:44:55,,,On
82042,2,2021-12-12 19:44:59,35,On,2021-12-12 23:39:44,,,On
82043,2,2021-12-12 19:47:59,29,On,2021-12-12 21:16:48,,,On
82044,2,2021-12-12 21:16:48,30,Off,2021-12-12 21:21:48,,,Off
82045,2,2021-12-12 21:21:48,29,On,2021-12-12 23:21:47,,,On
82046,2,2021-12-12 23:21:47,30,Off,2021-12-12 23:26:47,,,Off
82047,2,2021-12-12 23:26:47,29,On,2021-12-12 23:36:04,,,On
82048,1,2021-12-12 23:29:29,36,Off,2021-12-12 23:29:30,,,Off
82049,1,2021-12-12 23:29:29,38,On,,,,On
82050,1,2021-12-12 23:29:34,36,Off,2021-12-12 23:29:36,,,Off
82051,1,2021-12-12 23:36:00,36,Off,2021-12-12 23:36:00,,,Off
82052,2,2021-12-12 23:36:04,30,Off,,,,Off
82053,2,2021-12-12 23:36:04,9,Off,,,,Off
82054,1,2021-12-12 23:39:44,4,Off,,,,Off
82055,0,2021-12-12 23:39:44,0,On,2021-12-12 23:39:46,,,On
82056,1,2021-12-13 06:09:03,1,On,2021-12-13 06:11:46,,,On
82057,1,2021-12-13 06:09:03,4,Off,2021-12-13 06:42:34,,,Off
82058,2,2021-12-13 06:09:03,7,Off,,,,Off
82059,2,2021-12-13 06:09:03,9,Off,2021-12-13 06:42:34,,,Off
82060,2,2021-12-13 06:09:03,30,Off,2021-12-13 06:45:41,,,Off
82061,1,2021-12-13 06:11:46,2,Off,2021-12-13 06:41:47,,,Off
82062,2,2021-12-13 06:11:53,33,On,2021-12-13 06:11:59,,,On
82063,2,2021-12-13 06:11:55,32,On,2021-12-13 06:12:00,,,On
82064,2,2021-12-13 06:12:09,32,On,2021-12-13 06:12:17,,,On
82065,2,2021-12-13 06:12:31,33,On,2021-12-13 06:12:37,,,On
82066,1,2021-12-13 06:41:47,1,On,2021-12-13 15:36:45,,,On
82067,1,2021-12-13 06:41:50,5,On,2021-12-13 06:48:41,,,On
82068,1,2021-12-13 06:42:34,3,On,2021-12-13 06:48:41,,,On
82069,2,2021-12-13 06:42:34,8,On,2021-12-13 06:47:51,,,On
82070,2,2021-12-13 06:42:42,35,On,2021-12-13 06:47:51,,,On
82071,2,2021-12-13 06:45:41,29,On,2021-12-13 06:47:51,,,On
82072,2,2021-12-13 06:47:51,30,Off,2021-12-13 06:53:01,,,Off
82073,2,2021-12-13 06:47:51,9,Off,2021-12-13 06:49:54,,,Off
82074,0,2021-12-13 06:47:51,25,On,2021-12-13 06:48:45,,,On
82075,0,2021-12-13 06:47:52,23,On,2021-12-13 06:48:45,,,On
82076,0,2021-12-13 06:48:41,0,On,2021-12-13 06:48:43,,,On
82077,1,2021-12-13 06:48:41,4,Off,2021-12-13 06:49:53,,,Off
82078,1,2021-12-13 06:48:43,36,Off,2021-12-13 06:48:44,,,Off
82079,2,2021-12-13 06:48:45,37,Off,2021-12-13 06:48:45,,,Off
82080,1,2021-12-13 06:49:09,5,On,2021-12-13 11:58:22,,,On
82081,1,2021-12-13 06:49:53,3,On,2021-12-13 11:58:22,,,On
82082,2,2021-12-13 06:49:54,8,On,2021-12-13 11:58:23,,,On
82083,2,2021-12-13 06:50:02,35,On,2021-12-13 11:58:23,,,On
82084,2,2021-12-13 06:53:01,29,On,2021-12-13 08:49:56,,,On
82085,2,2021-12-13 08:49:56,30,Off,2021-12-13 08:52:20,,,Off
82086,2,2021-12-13 08:52:20,29,On,2021-12-13 10:51:56,,,On
